name,addr,size,mode,type
rm_supportSecureConnections,829784,44,THUMB_32,FUNC
bcsulp_connTaskTxDataAck,873560,60,THUMB_32,FUNC
l2cu_ble_determ_security_act,973564,84,THUMB_32,FUNC
chacha_encrypt_bytes,1184344,102,THUMB_32,FUNC
advTaskInsertQueue,307514,60,THUMB_32,FUNC
hidh_le_gattc_get_disc_range,735668,44,THUMB_32,FUNC
rm_checkAclPktTypeLegality,830034,70,THUMB_32,FUNC
_connTaskAdjustIntervalForLatency,876252,58,THUMB_32,FUNC
"rfc_find_lcid_mcb, rfc_find_lcid_mcb",973656,48,THUMB_32,FUNC
chacha20_block_function,1184492,52,THUMB_32,FUNC
bcsulp_advGetInstanceFromTask,308426,56,THUMB_32,FUNC
hidh_le_gattc_start_char_disc,735786,34,THUMB_32,FUNC
rm_hci_EnableDeviceUnderTestMode,830128,40,THUMB_32,FUNC
bcsulp_connTaskSetReason4HostFromConnState,876524,58,THUMB_32,FUNC
RFCOMM_BufDataInd,973730,224,THUMB_32,FUNC
sha4,1188282,50,THUMB_32,FUNC
_advTaskAdvanceSysClk00,309678,104,THUMB_32,FUNC
hidh_le_gatt_disc_cmplt_cb,736166,52,THUMB_32,FUNC
rm_eventInVSEventMask,830488,34,THUMB_32,FUNC
bcsulp_checkDataPath,877780,102,THUMB_32,FUNC
strcmp,974224,128,THUMB_32,FUNC
sha4_hmac_starts,1188332,126,THUMB_32,FUNC
_advTaskRxHeaderDone,311042,34,THUMB_32,FUNC
hidh_le_gattc_srvc_in_list,736592,54,THUMB_32,FUNC
bcs_timeline_CalculateDebugIdAndDebugDataCounts,831684,282,THUMB_32,FUNC
_connTaskRestoreRefreshInstantState,878840,84,THUMB_32,FUNC
_d2e_norm_op1,974352,96,THUMB_32,FUNC
sha4_hmac_finish,1188460,76,THUMB_32,FUNC
bcsulp_advFindTaskByLtch,311656,76,THUMB_32,FUNC
hidh_le_find_rpt_entry_by_hdl,736842,42,THUMB_32,FUNC
bcs_timeline_CalculateRecordCounts,831966,152,THUMB_32,FUNC
bcsulp_connTaskIsTxPending,880726,36,THUMB_32,FUNC
GATTC_SendHandleValueConfirm,975572,56,THUMB_32,FUNC
sha1_starts,1188892,4228,THUMB_32,FUNC
_plc_init_cvsdupdate,312348,50,THUMB_32,FUNC
hidh_le_process_notification,736884,142,THUMB_32,FUNC
bcs_timeline_CalculateTaskIdAndPriorityCounts,832118,142,THUMB_32,FUNC
bcs_pmuTimeToSleepCallback,882522,64,THUMB_32,FUNC
l2c_fcr_is_flow_controlled,976314,36,THUMB_32,FUNC
sha1_update,1193120,114,THUMB_32,FUNC
plcSetupApuExtFilter,312552,114,THUMB_32,FUNC
hidh_le_gatt_cmplt_cb,737026,138,THUMB_32,FUNC
bcs_timeline_CompressData,832260,302,THUMB_32,FUNC
utilslib_uint16tostr,889562,36,THUMB_32,FUNC
l2c_fcr_proc_ack_tout,976444,46,THUMB_32,FUNC
sha1_finish,1193234,212,THUMB_32,FUNC
utilslib_countBits,889650,44,THUMB_32,FUNC
